person_age,person_income,person_home_ownership,person_emp_length,cb_person_default_on_file,cb_person_cred_hist_length,age_group,has_prior_default
25,17691,RENT,6.0,N,7,18-25,0
28,111293,RENT,5.9,Y,3,26-35,1
38,167293,RENT,7.9,N,3,36-45,0
35,34589,OWN,0.4,N,7,26-35,0
25,111006,MORTGAGE,2.8,N,2,18-25,0
31,79108,RENT,23.3,Y,5,26-35,1
18,27335,MORTGAGE,1.0,N,6,18-25,0
27,19993,RENT,4.1,N,4,26-35,0
25,65868,MORTGAGE,0.2,N,3,18-25,0
32,107694,MORTGAGE,7.7,N,6,26-35,0
30,38691,MORTGAGE,0.5,N,8,26-35,0
28,21693,MORTGAGE,1.1,N,6,26-35,0
29,10861,RENT,3.6,N,8,26-35,0
24,54080,RENT,27.0,Y,7,18-25,1
32,29223,RENT,8.0,N,5,26-35,0
29,27635,OWN,8.0,Y,7,26-35,1
26,162628,RENT,5.4,N,1,26-35,0
27,84390,MORTGAGE,4.8,N,8,26-35,0
32,79751,RENT,0.9,N,3,26-35,0
32,47373,MORTGAGE,4.2,N,4,26-35,0
24,71506,RENT,0.4,N,4,18-25,0
21,61100,RENT,2.3,Y,6,18-25,1
24,38640,MORTGAGE,5.6,N,6,18-25,0
24,48439,RENT,4.2,N,4,18-25,0
27,116164,MORTGAGE,4.6,Y,5,26-35,1
34,62918,MORTGAGE,0.5,N,6,26-35,0
24,264516,MORTGAGE,2.1,N,5,18-25,0
29,121417,RENT,2.8,Y,7,26-35,1
25,46932,MORTGAGE,8.1,N,6,18-25,0
27,57209,MORTGAGE,4.4,N,6,26-35,0
28,49846,RENT,3.7,N,2,26-35,0
34,132483,MORTGAGE,0.2,Y,6,26-35,1
28,21790,MORTGAGE,5.5,N,3,26-35,0
18,45115,RENT,2.7,Y,5,18-25,1
25,80943,MORTGAGE,1.7,N,5,18-25,0
36,72065,RENT,1.3,N,3,36-45,0
33,140815,MORTGAGE,1.9,N,5,26-35,0
31,37168,RENT,17.9,N,10,26-35,0
34,16525,MORTGAGE,0.5,N,6,26-35,0
31,70532,MORTGAGE,0.4,N,2,26-35,0
33,57162,RENT,0.9,N,3,26-35,0
20,68245,MORTGAGE,4.3,N,4,18-25,0
26,37904,RENT,1.1,N,8,26-35,0
27,76512,MORTGAGE,12.3,N,9,26-35,0
27,41867,MORTGAGE,0.4,N,7,26-35,0
23,79639,RENT,1.4,N,4,18-25,0
27,44862,RENT,3.3,N,3,26-35,0
18,149712,MORTGAGE,4.7,N,6,18-25,0
29,14295,RENT,5.0,N,5,26-35,0
22,14245,MORTGAGE,1.4,N,5,18-25,0
18,78124,RENT,1.5,Y,8,18-25,1
27,17577,RENT,6.3,N,7,26-35,0
36,55310,MORTGAGE,6.4,N,8,36-45,0
18,35058,RENT,2.5,N,4,18-25,0
25,126090,MORTGAGE,13.5,Y,6,18-25,1
18,51090,RENT,0.4,N,4,18-25,0
28,34179,RENT,2.8,N,8,26-35,0
32,159520,OWN,2.8,Y,6,26-35,1
22,77024,RENT,2.6,N,4,18-25,0
24,22416,MORTGAGE,2.6,Y,2,18-25,1
26,12820,RENT,3.9,N,2,26-35,0
34,123963,RENT,0.1,N,8,26-35,0
18,61983,RENT,9.3,N,6,18-25,0
24,89786,MORTGAGE,0.5,Y,6,18-25,1
36,111619,RENT,5.5,N,5,36-45,0
22,74672,MORTGAGE,7.6,N,6,18-25,0
24,60834,RENT,2.8,N,1,18-25,0
28,45367,MORTGAGE,0.4,N,5,26-35,0
40,66419,MORTGAGE,0.1,N,7,36-45,0
20,39036,MORTGAGE,3.0,Y,2,18-25,1
31,125038,MORTGAGE,0.1,N,1,26-35,0
19,80409,MORTGAGE,6.5,N,2,18-25,0
20,138636,MORTGAGE,1.8,N,3,18-25,0
23,62033,MORTGAGE,0.1,N,4,18-25,0
29,51988,MORTGAGE,2.2,N,6,26-35,0
23,46232,RENT,4.0,N,7,18-25,0
27,162418,MORTGAGE,10.9,N,8,26-35,0
22,21461,MORTGAGE,0.2,N,2,18-25,0
27,13491,RENT,0.6,N,9,26-35,0
19,42893,RENT,3.7,N,4,18-25,0
19,45627,MORTGAGE,1.9,N,1,18-25,0
23,106636,RENT,2.8,N,7,18-25,0
30,130134,RENT,1.0,N,4,26-35,0
28,45056,MORTGAGE,3.1,N,5,26-35,0
22,36839,RENT,4.3,N,6,18-25,0
20,9157,RENT,1.3,N,3,18-25,0
33,257805,MORTGAGE,7.8,N,3,26-35,0
35,76334,MORTGAGE,3.6,N,9,26-35,0
30,125060,OWN,5.4,N,7,26-35,0
29,106623,MORTGAGE,0.4,Y,7,26-35,1
18,14049,RENT,0.0,Y,1,18-25,1
30,34837,RENT,2.3,N,7,26-35,0
36,49165,MORTGAGE,1.0,N,5,36-45,0
33,43767,RENT,4.1,N,3,26-35,0
33,88753,OWN,5.6,N,3,26-35,0
18,19197,RENT,2.1,N,4,18-25,0
22,36639,MORTGAGE,4.6,N,7,18-25,0
26,49099,MORTGAGE,2.3,N,4,26-35,0
22,25413,OWN,8.3,N,6,18-25,0
20,95433,MORTGAGE,2.3,N,6,18-25,0
29,60162,OWN,1.1,N,3,26-35,0
32,115024,OWN,2.3,N,7,26-35,0
18,203508,RENT,1.8,N,6,18-25,0
33,43359,RENT,9.6,Y,1,26-35,1
28,89029,RENT,0.5,N,5,26-35,0
36,12989,MORTGAGE,0.5,N,10,36-45,0
31,17613,MORTGAGE,3.5,Y,7,26-35,1
27,61402,MORTGAGE,5.1,Y,3,26-35,1
27,39438,RENT,7.8,N,8,26-35,0
27,151640,RENT,2.8,N,5,26-35,0
37,75721,RENT,3.0,N,6,36-45,0
30,18002,MORTGAGE,1.1,N,4,26-35,0
24,60810,RENT,1.7,Y,3,18-25,1
30,35737,MORTGAGE,7.4,N,9,26-35,0
29,125058,MORTGAGE,0.5,N,5,26-35,0
24,42478,RENT,0.1,N,2,18-25,0
22,39109,RENT,1.5,N,3,18-25,0
34,24441,OWN,2.4,N,4,26-35,0
25,21954,MORTGAGE,2.8,N,8,18-25,0
25,28230,MORTGAGE,6.4,N,6,18-25,0
30,96675,MORTGAGE,8.4,N,3,26-35,0
23,161495,RENT,5.5,Y,5,18-25,1
28,152979,RENT,2.8,N,4,26-35,0
24,68254,MORTGAGE,0.1,N,5,18-25,0
18,28429,OWN,9.9,N,6,18-25,0
29,20730,RENT,7.2,N,3,26-35,0
28,57812,RENT,0.0,Y,3,26-35,1
29,24292,RENT,0.7,N,8,26-35,0
18,202248,RENT,8.7,N,4,18-25,0
18,84037,MORTGAGE,13.0,N,4,18-25,0
33,49316,MORTGAGE,0.2,N,4,26-35,0
27,58143,OWN,6.3,N,4,26-35,0
18,49087,RENT,0.1,N,2,18-25,0
27,105470,RENT,6.7,N,5,26-35,0
18,62071,OWN,0.1,N,5,18-25,0
23,31299,MORTGAGE,5.8,N,10,18-25,0
28,62469,RENT,0.4,N,4,26-35,0
28,41839,RENT,6.2,N,4,26-35,0
33,37210,RENT,7.3,N,8,26-35,0
29,38972,OWN,5.5,N,6,26-35,0
30,43929,RENT,4.2,N,3,26-35,0
24,6472,OWN,6.7,N,6,18-25,0
21,72323,RENT,1.5,N,4,18-25,0
27,78643,OWN,2.8,N,6,26-35,0
33,23568,MORTGAGE,0.7,Y,5,26-35,1
31,16429,RENT,1.3,N,6,26-35,0
25,135318,RENT,1.4,N,5,18-25,0
26,221774,OWN,8.4,N,5,26-35,0
21,46164,MORTGAGE,1.0,N,4,18-25,0
33,107971,MORTGAGE,5.3,N,13,26-35,0
36,43993,MORTGAGE,2.2,N,5,36-45,0
29,56634,RENT,4.8,Y,6,26-35,1
18,37002,MORTGAGE,7.1,N,2,18-25,0
31,83145,MORTGAGE,2.1,N,5,26-35,0
36,61273,MORTGAGE,0.4,N,5,36-45,0
20,131524,MORTGAGE,10.5,N,7,18-25,0
32,38962,RENT,0.3,N,5,26-35,0
25,67569,OWN,5.1,N,3,18-25,0
34,86092,RENT,11.4,N,4,26-35,0
20,67859,MORTGAGE,1.3,N,7,18-25,0
24,62564,RENT,0.7,N,5,18-25,0
18,136317,MORTGAGE,1.4,N,8,18-25,0
29,23804,RENT,0.1,N,5,26-35,0
30,74421,RENT,9.8,N,6,26-35,0
29,29901,RENT,1.2,N,3,26-35,0
23,26840,RENT,3.0,Y,6,18-25,1
24,37797,RENT,0.3,Y,7,18-25,1
25,63351,RENT,5.9,N,3,18-25,0
32,68523,MORTGAGE,2.3,N,4,26-35,0
18,41764,RENT,1.9,N,4,18-25,0
24,86995,RENT,2.8,Y,4,18-25,1
18,91859,MORTGAGE,12.5,N,6,18-25,0
24,176769,RENT,0.5,N,6,18-25,0
26,36889,RENT,10.4,N,12,26-35,0
39,29068,RENT,3.3,N,1,36-45,0
22,53111,RENT,3.4,N,9,18-25,0
33,18584,MORTGAGE,1.4,N,1,26-35,0
18,231958,RENT,1.8,Y,4,18-25,1
27,39173,MORTGAGE,4.4,N,8,26-35,0
27,28118,RENT,1.7,Y,1,26-35,1
31,51674,RENT,3.8,N,2,26-35,0
23,52498,MORTGAGE,4.3,N,2,18-25,0
22,58041,MORTGAGE,0.1,N,10,18-25,0
18,67647,MORTGAGE,4.4,N,4,18-25,0
28,24983,RENT,0.3,N,2,26-35,0
23,62796,OWN,2.8,Y,1,18-25,1
33,40250,RENT,5.8,N,7,26-35,0
30,36107,MORTGAGE,0.6,N,2,26-35,0
34,93247,MORTGAGE,3.7,N,2,26-35,0
21,16055,RENT,0.6,N,7,18-25,0
28,81459,RENT,7.9,N,2,26-35,0
28,171609,RENT,2.7,N,8,26-35,0
24,64585,OWN,2.8,N,7,18-25,0
34,200842,MORTGAGE,6.0,N,6,26-35,0
31,82137,RENT,18.1,N,5,26-35,0
39,40353,RENT,8.6,N,4,36-45,0
31,28260,RENT,6.3,N,4,26-35,0
38,45014,MORTGAGE,2.8,N,4,36-45,0
38,54040,RENT,9.3,Y,7,36-45,1
24,40140,RENT,4.2,N,4,18-25,0
18,83303,MORTGAGE,1.4,N,3,18-25,0
37,19408,MORTGAGE,0.0,N,2,36-45,0
31,22773,MORTGAGE,0.1,N,3,26-35,0
30,57020,RENT,1.1,N,10,26-35,0
24,31401,MORTGAGE,0.1,N,3,18-25,0
29,43598,RENT,0.0,N,6,26-35,0
33,20225,MORTGAGE,1.2,N,3,26-35,0
30,39406,RENT,2.5,N,2,26-35,0
23,40108,MORTGAGE,0.2,N,3,18-25,0
36,31488,RENT,0.9,Y,8,36-45,1
27,64358,RENT,0.1,N,4,26-35,0
31,23401,MORTGAGE,1.1,Y,5,26-35,1
32,133321,MORTGAGE,2.4,N,9,26-35,0
39,59863,MORTGAGE,9.9,N,5,36-45,0
29,31001,RENT,3.9,N,4,26-35,0
26,5939,MORTGAGE,8.1,N,5,26-35,0
38,194404,MORTGAGE,3.7,Y,6,36-45,1
33,71592,RENT,3.7,N,7,26-35,0
28,105806,MORTGAGE,1.4,Y,1,26-35,1
28,77504,RENT,1.0,Y,4,26-35,1
18,92233,RENT,7.5,N,7,18-25,0
26,59467,MORTGAGE,6.4,N,6,26-35,0
18,64308,RENT,4.2,N,6,18-25,0
18,55960,RENT,1.1,N,5,18-25,0
23,88093,OWN,8.3,N,5,18-25,0
18,90668,RENT,10.2,N,5,18-25,0
24,64417,RENT,19.4,Y,5,18-25,1
28,92207,MORTGAGE,5.5,Y,3,26-35,1
30,96716,MORTGAGE,1.0,N,8,26-35,0
26,32922,MORTGAGE,6.1,N,8,26-35,0
19,32096,MORTGAGE,2.0,Y,4,18-25,1
26,88981,MORTGAGE,4.7,N,9,26-35,0
20,30470,MORTGAGE,14.4,Y,3,18-25,1
35,66434,OWN,1.1,N,6,26-35,0
26,25230,RENT,1.7,N,5,26-35,0
20,41868,RENT,5.5,N,2,18-25,0
20,7991,RENT,0.3,N,5,18-25,0
27,32409,RENT,1.0,N,7,26-35,0
27,54775,MORTGAGE,2.5,N,3,26-35,0
25,28847,RENT,2.9,N,6,18-25,0
32,14860,MORTGAGE,0.5,N,6,26-35,0
21,28335,RENT,11.1,N,6,18-25,0
33,39559,RENT,4.0,N,4,26-35,0
26,69846,RENT,3.6,N,7,26-35,0
32,47480,OWN,1.0,N,3,26-35,0
23,25351,RENT,4.4,N,7,18-25,0
31,104666,MORTGAGE,0.8,N,2,26-35,0
22,165108,MORTGAGE,3.5,N,8,18-25,0
36,29192,RENT,19.1,N,6,36-45,0
26,172922,RENT,1.4,N,5,26-35,0
24,40735,RENT,3.4,N,1,18-25,0
19,67935,RENT,0.0,N,5,18-25,0
28,122686,RENT,8.1,N,6,26-35,0
26,117674,MORTGAGE,7.2,N,7,26-35,0
18,39378,RENT,18.9,N,5,18-25,0
22,118810,RENT,3.6,N,2,18-25,0
18,71293,RENT,1.3,N,6,18-25,0
20,44583,RENT,9.2,N,5,18-25,0
26,29778,RENT,6.7,Y,5,26-35,1
29,42878,MORTGAGE,0.4,N,1,26-35,0
25,82417,RENT,6.5,N,3,18-25,0
29,37523,RENT,0.3,N,5,26-35,0
21,59413,RENT,3.3,N,6,18-25,0
29,34221,MORTGAGE,1.1,N,2,26-35,0
26,92263,RENT,15.1,N,11,26-35,0
25,26873,RENT,1.5,N,2,18-25,0
26,238569,OTHER,1.2,N,4,26-35,0
23,58025,MORTGAGE,2.1,N,4,18-25,0
18,30838,MORTGAGE,2.8,Y,6,18-25,1
20,34247,MORTGAGE,2.5,Y,10,18-25,1
18,24040,RENT,1.4,N,5,18-25,0
25,101289,MORTGAGE,9.4,N,3,18-25,0
31,61498,MORTGAGE,9.0,N,2,26-35,0
35,61633,RENT,3.3,N,5,26-35,0
24,65897,RENT,0.1,N,3,18-25,0
26,29687,MORTGAGE,0.7,N,3,26-35,0
38,40003,RENT,3.4,Y,7,36-45,1
24,13535,RENT,1.1,N,9,18-25,0
23,191644,OWN,3.3,N,1,18-25,0
26,18945,RENT,0.4,Y,7,26-35,1
24,32444,RENT,3.2,N,3,18-25,0
22,42283,MORTGAGE,3.2,N,5,18-25,0
18,57981,MORTGAGE,8.6,N,8,18-25,0
36,52204,OWN,2.3,Y,3,36-45,1
30,68299,MORTGAGE,3.8,N,4,26-35,0
36,199934,MORTGAGE,0.7,N,8,36-45,0
32,64934,MORTGAGE,8.4,N,9,26-35,0
27,23029,OWN,1.3,N,5,26-35,0
18,144867,RENT,6.7,Y,3,18-25,1
21,135079,MORTGAGE,16.2,Y,2,18-25,1
24,61329,RENT,3.4,N,3,18-25,0
21,73590,MORTGAGE,0.5,N,7,18-25,0
18,30350,MORTGAGE,1.8,Y,3,18-25,1
21,101506,MORTGAGE,3.4,N,2,18-25,0
25,26951,RENT,2.2,Y,6,18-25,1
36,30684,MORTGAGE,5.5,N,4,36-45,0
22,80916,MORTGAGE,12.8,N,4,18-25,0
30,98964,MORTGAGE,0.7,N,5,26-35,0
21,26060,OWN,3.3,Y,2,18-25,1
25,37123,RENT,1.5,N,2,18-25,0
26,38247,MORTGAGE,1.6,N,10,26-35,0
36,103099,MORTGAGE,1.9,N,13,36-45,0
18,38037,RENT,3.2,N,6,18-25,0
22,39288,RENT,0.9,N,4,18-25,0
28,125135,RENT,2.8,N,3,26-35,0
29,18127,RENT,5.2,N,7,26-35,0
19,31884,RENT,0.3,N,8,18-25,0
26,8482,RENT,1.7,N,2,26-35,0
27,10009,RENT,4.0,N,11,26-35,0
35,31894,OWN,10.3,N,7,26-35,0
28,14547,RENT,2.4,Y,6,26-35,1
26,20632,RENT,1.4,N,3,26-35,0
22,11606,MORTGAGE,3.4,N,1,18-25,0
30,39088,RENT,1.1,N,6,26-35,0
25,78188,RENT,1.3,N,2,18-25,0
23,47137,OWN,3.5,N,7,18-25,0
21,94027,RENT,0.8,N,5,18-25,0
25,19597,RENT,1.0,N,3,18-25,0
31,166414,MORTGAGE,6.7,N,5,26-35,0
23,45765,RENT,3.0,N,2,18-25,0
27,20648,MORTGAGE,0.8,N,8,26-35,0
23,45680,RENT,0.3,N,7,18-25,0
28,63781,RENT,0.0,N,6,26-35,0
27,85622,MORTGAGE,0.0,N,4,26-35,0
22,119710,OWN,5.6,N,8,18-25,0
31,52562,MORTGAGE,2.1,N,5,26-35,0
18,46812,RENT,0.5,N,6,18-25,0
33,62456,RENT,2.5,N,10,26-35,0
28,118813,RENT,9.7,Y,2,26-35,1
30,29349,MORTGAGE,2.1,N,3,26-35,0
18,27063,RENT,0.1,N,2,18-25,0
26,45931,MORTGAGE,1.0,Y,11,26-35,1
36,107215,MORTGAGE,3.8,Y,3,36-45,1
26,33888,MORTGAGE,1.1,N,12,26-35,0
27,82147,MORTGAGE,11.5,N,3,26-35,0
20,65781,RENT,7.7,N,6,18-25,0
18,36206,MORTGAGE,5.0,Y,5,18-25,1
28,32269,MORTGAGE,1.3,N,7,26-35,0
22,62420,RENT,0.3,N,7,18-25,0
23,21655,MORTGAGE,6.2,N,3,18-25,0
27,126466,RENT,0.9,N,4,26-35,0
31,141419,MORTGAGE,6.3,N,9,26-35,0
30,43722,MORTGAGE,6.6,N,4,26-35,0
27,191684,RENT,5.4,N,4,26-35,0
32,58125,RENT,0.4,N,6,26-35,0
33,34460,MORTGAGE,1.5,N,6,26-35,0
26,37486,RENT,0.4,N,14,26-35,0
37,42682,MORTGAGE,3.6,N,2,36-45,0
20,33777,MORTGAGE,6.6,N,2,18-25,0
18,27501,MORTGAGE,4.9,N,1,18-25,0
35,105166,RENT,8.4,Y,4,26-35,1
22,42500,MORTGAGE,0.0,N,6,18-25,0
18,13134,MORTGAGE,28.4,N,5,18-25,0
25,272370,MORTGAGE,0.5,N,7,18-25,0
34,77383,MORTGAGE,0.2,Y,8,26-35,1
25,13225,RENT,3.2,N,7,18-25,0
18,17723,RENT,0.6,N,6,18-25,0
25,15294,MORTGAGE,0.3,N,9,18-25,0
25,52835,RENT,0.8,N,3,18-25,0
24,67097,RENT,2.8,N,2,18-25,0
22,58457,RENT,6.2,N,5,18-25,0
22,34568,MORTGAGE,3.0,N,1,18-25,0
31,32150,RENT,0.9,N,5,26-35,0
23,55085,MORTGAGE,3.7,N,5,18-25,0
27,31704,RENT,1.0,N,7,26-35,0
27,50503,MORTGAGE,2.8,N,6,26-35,0
23,84673,RENT,0.9,N,4,18-25,0
22,31478,RENT,2.8,N,2,18-25,0
27,128674,RENT,8.2,N,4,26-35,0
18,18934,MORTGAGE,0.0,N,6,18-25,0
38,35800,MORTGAGE,9.4,Y,5,36-45,1
23,49158,MORTGAGE,6.8,N,2,18-25,0
24,19219,MORTGAGE,9.2,N,5,18-25,0
31,54776,MORTGAGE,0.6,N,4,26-35,0
25,65693,MORTGAGE,0.9,N,8,18-25,0
24,20187,RENT,0.7,N,4,18-25,0
18,30061,RENT,1.2,N,3,18-25,0
27,30705,RENT,0.7,Y,3,26-35,1
23,16423,RENT,4.6,N,3,18-25,0
39,58065,RENT,16.1,Y,4,36-45,1
25,42129,MORTGAGE,4.4,N,4,18-25,0
18,25766,MORTGAGE,10.8,N,3,18-25,0
32,39943,MORTGAGE,2.4,Y,3,26-35,1
20,48031,MORTGAGE,2.8,N,3,18-25,0
27,10158,RENT,2.3,N,5,26-35,0
35,47086,RENT,4.1,Y,6,26-35,1
25,28424,MORTGAGE,0.3,Y,5,18-25,1
25,14565,RENT,9.0,N,1,18-25,0
32,79010,MORTGAGE,0.2,N,9,26-35,0
35,28218,MORTGAGE,4.5,Y,7,26-35,1
26,156320,RENT,0.8,N,6,26-35,0
39,50934,MORTGAGE,2.0,N,4,36-45,0
18,49491,MORTGAGE,0.9,Y,6,18-25,1
21,70913,RENT,0.2,Y,7,18-25,1
24,171196,RENT,4.1,N,5,18-25,0
33,32262,MORTGAGE,0.2,N,3,26-35,0
28,113396,MORTGAGE,2.8,N,7,26-35,0
22,37393,RENT,2.1,N,2,18-25,0
20,39147,RENT,1.0,N,7,18-25,0
18,45043,MORTGAGE,4.2,N,2,18-25,0
30,42317,RENT,3.4,Y,5,26-35,1
24,39491,RENT,4.0,N,3,18-25,0
33,17439,MORTGAGE,3.4,N,6,26-35,0
18,46631,MORTGAGE,9.3,N,4,18-25,0
29,38950,MORTGAGE,8.2,N,8,26-35,0
26,104462,MORTGAGE,2.1,N,5,26-35,0
23,46522,MORTGAGE,1.6,N,5,18-25,0
23,14171,OWN,10.1,N,3,18-25,0
27,36779,MORTGAGE,2.1,Y,8,26-35,1
26,71887,RENT,1.1,Y,7,26-35,1
21,16852,RENT,3.6,N,4,18-25,0
30,11400,RENT,3.5,N,6,26-35,0
34,69475,RENT,0.2,N,5,26-35,0
25,94781,MORTGAGE,3.7,N,7,18-25,0
30,80194,MORTGAGE,10.9,N,9,26-35,0
26,100097,RENT,1.4,N,2,26-35,0
41,23998,OWN,0.7,N,8,36-45,0
27,58692,RENT,1.9,N,10,26-35,0
31,63361,RENT,0.1,N,5,26-35,0
34,108710,RENT,1.1,N,3,26-35,0
23,98211,RENT,0.2,N,3,18-25,0
31,80942,RENT,4.8,Y,5,26-35,1
32,32045,RENT,1.1,N,1,26-35,0
29,13672,RENT,4.1,Y,5,26-35,1
31,11667,RENT,7.1,N,5,26-35,0
23,71474,OWN,3.3,N,8,18-25,0
39,88064,RENT,6.7,N,4,36-45,0
18,29407,RENT,10.0,N,5,18-25,0
21,78560,MORTGAGE,0.8,N,3,18-25,0
18,70309,MORTGAGE,1.2,N,7,18-25,0
37,23047,OWN,0.1,Y,6,36-45,1
26,107846,MORTGAGE,1.6,N,3,26-35,0
21,61537,RENT,0.1,N,6,18-25,0
23,11902,MORTGAGE,2.6,N,3,18-25,0
18,35555,MORTGAGE,6.4,N,8,18-25,0
30,98834,MORTGAGE,2.1,N,6,26-35,0
31,28749,RENT,4.8,N,6,26-35,0
28,101759,MORTGAGE,1.1,N,9,26-35,0
22,113997,MORTGAGE,1.4,Y,2,18-25,1
36,28567,MORTGAGE,5.5,N,1,36-45,0
31,23490,RENT,2.5,N,8,26-35,0
18,76899,RENT,0.3,N,2,18-25,0
25,69365,RENT,0.2,N,8,18-25,0
20,73047,MORTGAGE,3.3,N,2,18-25,0
35,44372,RENT,0.7,N,5,26-35,0
24,133155,OWN,1.1,N,6,18-25,0
18,91884,RENT,8.9,N,4,18-25,0
26,36033,MORTGAGE,2.8,Y,3,26-35,1
36,80078,RENT,0.2,N,2,36-45,0
32,54200,RENT,2.6,N,8,26-35,0
23,17801,RENT,5.3,N,3,18-25,0
25,16999,RENT,3.1,Y,11,18-25,1
32,47904,RENT,1.6,Y,5,26-35,1
35,32925,RENT,0.3,N,8,26-35,0
18,23711,RENT,6.8,N,7,18-25,0
27,36800,RENT,1.7,N,8,26-35,0
24,72614,RENT,1.5,N,3,18-25,0
24,60497,MORTGAGE,2.7,N,4,18-25,0
35,48510,MORTGAGE,1.0,N,1,26-35,0
18,15616,MORTGAGE,0.8,N,3,18-25,0
31,13290,MORTGAGE,0.8,N,6,26-35,0
18,124515,RENT,2.8,N,4,18-25,0
22,46539,MORTGAGE,3.3,N,9,18-25,0
27,86593,OWN,16.3,N,3,26-35,0
19,53726,OWN,2.3,N,3,18-25,0
40,29091,RENT,2.8,N,4,36-45,0
22,36995,MORTGAGE,11.0,N,4,18-25,0
22,110788,RENT,2.0,N,3,18-25,0
22,73894,RENT,0.4,N,4,18-25,0
30,28496,MORTGAGE,3.4,N,7,26-35,0
32,91789,RENT,2.5,N,4,26-35,0
24,28773,MORTGAGE,0.8,N,6,18-25,0
28,64697,RENT,6.5,N,2,26-35,0
29,15502,RENT,0.2,N,7,26-35,0
18,42803,MORTGAGE,2.8,N,3,18-25,0
26,58571,RENT,1.1,N,4,26-35,0
23,32982,RENT,5.4,N,5,18-25,0
18,84266,MORTGAGE,3.4,Y,5,18-25,1
28,21143,MORTGAGE,0.6,N,6,26-35,0
33,83047,RENT,0.6,N,6,26-35,0
27,61737,RENT,10.3,N,3,26-35,0
18,28509,RENT,8.0,N,2,18-25,0
24,15552,RENT,3.7,N,2,18-25,0
21,148113,MORTGAGE,12.8,N,3,18-25,0
37,48031,RENT,1.2,N,3,36-45,0
24,33446,MORTGAGE,0.8,N,5,18-25,0
18,37251,MORTGAGE,17.2,Y,5,18-25,1
26,24678,MORTGAGE,5.6,N,5,26-35,0
30,77382,MORTGAGE,0.3,N,5,26-35,0
27,53613,OWN,2.5,N,5,26-35,0
22,18357,MORTGAGE,3.2,N,6,18-25,0
24,50838,RENT,1.7,Y,4,18-25,1
31,19506,OWN,7.6,N,12,26-35,0
27,85296,RENT,10.6,N,4,26-35,0
39,28727,RENT,2.0,N,3,36-45,0
27,110783,MORTGAGE,2.8,N,7,26-35,0
18,137582,MORTGAGE,6.7,N,4,18-25,0
25,37349,RENT,0.1,N,3,18-25,0
23,28504,RENT,7.0,N,7,18-25,0
18,17399,RENT,2.8,N,2,18-25,0
27,12911,OWN,2.5,Y,3,26-35,1
24,17149,MORTGAGE,1.8,Y,6,18-25,1
27,33566,MORTGAGE,6.1,N,8,26-35,0
37,9121,RENT,6.1,N,3,36-45,0
26,82154,RENT,2.8,N,2,26-35,0
33,68393,MORTGAGE,7.4,N,9,26-35,0
25,68513,MORTGAGE,4.5,N,2,18-25,0
29,111315,RENT,0.8,N,4,26-35,0
27,21677,RENT,0.0,N,2,26-35,0
28,22583,MORTGAGE,2.4,N,3,26-35,0
26,108062,MORTGAGE,3.5,N,6,26-35,0
35,32987,RENT,1.5,N,4,26-35,0
30,64530,OWN,5.5,N,6,26-35,0
27,10858,MORTGAGE,2.1,N,1,26-35,0
32,103786,RENT,5.0,N,4,26-35,0
27,62783,RENT,5.4,N,6,26-35,0
33,17113,MORTGAGE,1.1,N,3,26-35,0
19,136933,RENT,4.6,N,8,18-25,0
39,54607,RENT,2.8,N,6,36-45,0
28,189639,MORTGAGE,1.7,N,4,26-35,0
20,11571,MORTGAGE,1.9,N,4,18-25,0
31,62864,MORTGAGE,0.3,N,6,26-35,0
34,32027,RENT,10.1,Y,5,26-35,1
20,39731,RENT,6.8,N,4,18-25,0
24,54392,RENT,2.7,N,4,18-25,0
33,13891,RENT,1.6,N,5,26-35,0
30,214449,MORTGAGE,1.8,N,4,26-35,0
24,164856,OTHER,0.4,N,6,18-25,0
25,57374,RENT,0.2,N,6,18-25,0
19,19489,RENT,9.0,N,3,18-25,0
21,40071,RENT,7.7,N,4,18-25,0
18,57701,RENT,13.2,N,3,18-25,0
24,30386,MORTGAGE,4.3,N,6,18-25,0
31,89500,RENT,3.9,Y,4,26-35,1
25,54404,RENT,2.4,N,6,18-25,0
33,46571,MORTGAGE,2.0,N,3,26-35,0
23,84635,MORTGAGE,1.3,N,7,18-25,0
18,14667,RENT,6.8,Y,7,18-25,1
33,28157,RENT,2.8,Y,7,26-35,1
29,45309,MORTGAGE,2.4,N,9,26-35,0
34,29008,RENT,1.2,N,7,26-35,0
24,18162,RENT,3.6,N,4,18-25,0
36,21657,MORTGAGE,1.9,Y,7,36-45,1
20,48856,OWN,5.7,Y,5,18-25,1
25,58823,MORTGAGE,1.0,Y,1,18-25,1
29,245502,RENT,1.4,N,9,26-35,0
24,104362,MORTGAGE,1.7,N,5,18-25,0
28,22637,RENT,3.9,N,2,26-35,0
34,116476,RENT,3.6,N,4,26-35,0
29,50805,MORTGAGE,9.5,N,4,26-35,0
25,44163,RENT,0.1,N,3,18-25,0
34,30452,RENT,2.0,N,6,26-35,0
30,16130,RENT,0.0,N,6,26-35,0
26,49332,RENT,3.7,N,6,26-35,0
26,19870,MORTGAGE,1.5,N,6,26-35,0
24,39931,MORTGAGE,0.2,N,7,18-25,0
32,110318,RENT,3.9,N,4,26-35,0
32,100780,RENT,7.8,N,4,26-35,0
34,41308,RENT,7.6,N,12,26-35,0
29,98768,RENT,6.6,N,10,26-35,0
23,59239,MORTGAGE,2.3,N,9,18-25,0
